Date,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
2020-12-03,119.9281997680664,120.74761774931302,119.2160801431834,120.49398518452732,78967600
2020-12-04,119.2551040649414,119.85016080332304,118.54298442241485,119.59652823225332,78260400
2020-12-07,120.7183609008789,121.51827216632051,119.25510804147432,119.31363577425404,86712000
2020-12-08,121.33292388916016,121.91823098434014,120.07452554250538,121.32317422873231,82225500
2020-12-09,118.7966079711914,122.86444868955574,118.03571775825858,121.47923792024274,115089200
2020-12-10,120.22084045410156,120.83541135490304,117.20654344679436,117.54796759030177,81312200
2020-12-11,119.4111785888672,119.75260272945025,117.5967446503537,119.4306853501199,86939800
2020-12-14,118.7966079711914,120.32814549895028,118.56248962317086,119.596519149209,79184500
2020-12-15,124.7471694946289,124.76668369873352,121.08903768627565,121.29389217444482,157243700
2020-12-16,124.67887878417967,125.22515739352976,123.4595015722462,124.28868403035126,98208600
2020-12-17,125.5470962524414,126.40554271976735,124.90326140194692,125.74219366274868,94359800
2020-12-18,123.55705261230467,125.93727921352315,123.0302807853553,125.80070956681269,192541500
2020-12-21,125.08859252929688,125.16663446004496,120.42569508317622,121.95723262228891,121251600
2020-12-22,128.649169921875,131.11718805054522,126.47379039741485,128.38578029311114,168904800
2020-12-23,127.7517318725586,129.18570593208332,127.57613379518216,128.92233114348466,88223700
2020-12-24,128.73696899414062,130.19047198118514,127.88828722259836,128.1028988014902,54930100
2020-12-28,133.3413543701172,133.97542463818004,130.23925065126556,130.70750227088905,124486200
2020-12-29,131.5659637451172,135.3899301990958,131.04894882181017,134.66806816994003,121047300
2020-12-30,130.444091796875,132.6584848793838,130.13192410023277,132.2585255999266,96452100
2020-12-31,129.43931579589844,131.4390971472946,128.49307800843255,130.79526248850823,99116600
2021-01-04,126.2397003173828,130.33680518621807,123.65461887853952,130.24901359048766,143301900
2021-01-05,127.80049896240234,128.51262606882628,125.28370226628849,125.73243969109018,97664900
2021-01-06,123.49853515625,127.83952293982476,123.28392355422082,124.59109992908554,155088000
2021-01-07,127.71270751953124,128.4053204209461,124.72767407409188,125.21542502622192,109578200
2021-01-08,128.8149871826172,129.3807798877027,127.03956715442062,129.18566766286617,105158200
2021-01-11,125.82025146484376,126.98110129723015,125.35201464408442,126.0251134467273,100384500
2021-01-12,125.64462280273438,126.5128187263176,123.75214711009856,125.35196931372296,91951100
2021-01-13,127.68341827392578,128.2296968501327,125.34222012304612,125.60559486766208,88636800
2021-01-14,125.75192260742188,127.7907175051484,125.60558842738574,127.5956201500743,90221800
2021-01-15,124.02529907226562,127.02984642222248,123.88872941476652,125.62512143938795,111598500
2021-01-19,124.69840240478516,125.5568487900098,123.83020635972,124.64962433562889,90757300
2021-01-20,128.7954864501953,129.2442237752779,125.40074474969568,125.50805053058666,104319500
2021-01-21,133.51695251464844,136.24836106173234,130.31730718048644,130.52216914763383,120150900
2021-01-22,135.6630401611328,136.4239303613806,131.71225496139948,132.94138184988222,114459400
2021-01-25,139.41871643066406,141.53555356505598,133.19501014057846,139.5650506326583,157611700
2021-01-26,139.65284729003906,140.76491879465476,137.9066906570604,140.08207048216735,98390600
2021-01-27,138.5797882080078,140.7649176755725,136.97021613529958,139.9162209578925,140843800
2021-01-28,133.7315216064453,138.51148876469895,133.35107654702082,136.1019984266858,142621100
2021-01-29,128.7272186279297,133.39011584373532,127.0200905501982,132.50240567092084,177523800
2021-02-01,130.8538055419922,132.06343308345475,127.72243834178268,130.47336045084296,106239800
2021-02-02,131.68301391601562,132.9706687530236,131.3123184109022,132.40487583442152,83305400
2021-02-03,130.65870666503906,132.4438766522119,130.33678930161688,132.434112108336,89880900
2021-02-04,134.02420043945312,134.03395009949696,131.29279224448268,132.96090698056452,84183100
2021-02-05,133.60899353027344,134.25379046331454,132.72973582683255,134.18541104102158,75693800
2021-02-08,133.75552368164062,133.80437463624327,131.81136898331476,132.89579458373277,71297200
2021-02-09,132.8762664794922,134.703191022344,132.71996427692022,133.47221241675678,76774200
2021-02-10,132.27056884765625,133.83371027926714,131.3033734097846,133.33545130799016,73046600
2021-02-11,132.01654052734375,133.2475041169639,130.68787502592983,132.76878860072446,64280000
2021-02-12,132.25099182128906,132.40730890611044,130.60970715231767,131.2545039467926,60145100
2021-02-16,130.1212158203125,132.87623338492867,129.73042314316442,132.36822526546072,80576300
2021-02-17,127.82535552978516,129.17356417940022,126.48692601411688,128.22591243397753,97918500
2021-02-18,126.72142028808594,127.00473197716651,124.47441051012312,126.22316141432486,96856700
2021-02-19,126.87774658203124,127.6984040279126,125.8324074950476,127.23923179401972,87668800
2021-02-22,123.09688568115234,126.73117587955426,122.70610042636343,125.06056872899146,103916400
2021-02-23,122.96012878417967,123.790542905723,115.66223979910612,120.9085152328345,158273000
2021-02-24,122.4618682861328,122.66702888075544,119.41375950475717,122.06131877861505,111039900
2021-02-25,118.20233917236328,123.5463093432761,117.76271033657684,121.80732245880864,148199500
2021-02-26,118.46611785888672,121.973399087529,118.4074952170664,119.76546840374732,164560400
2021-03-01,124.84564971923828,124.98242344672664,119.96085244148551,120.89873262438095,116307900
2021-03-02,122.2371826171875,125.75423553632804,122.12971646948624,125.4513804584117,102260900
2021-03-03,119.2476806640625,122.81358452353464,119.03274836980684,121.93431943503865,112966300
2021-03-04,117.36213684082033,120.75218734787954,115.88693342791818,118.94481384384883,178155000
2021-03-05,118.6224365234375,119.13045970522084,114.86114343746408,118.192579354556,153766600
2021-03-08,113.67899322509766,118.2120841189918,113.53244782844332,118.14369726103423,154376600
2021-03-09,118.30004119873048,119.24769325787987,116.0530384615,116.2875066919913,129525800
2021-03-10,117.21560668945312,119.35514297345402,116.69781188193636,118.88620657707422,111943300
2021-03-11,119.14999389648438,120.37119341672582,118.4661251465933,119.71663226274288,103026500
2021-03-12,118.24140167236328,118.37817539980496,116.41449226141692,117.62591989887572,88105100
2021-03-15,121.13319396972656,121.14296565074108,117.64544920841006,118.61264438141345,92403800
2021-03-16,122.6768035888672,124.28878824765124,121.8463895081631,122.80380564002115,115227900
2021-03-17,121.88546752929688,122.96012147290102,119.5212199090365,121.19182718884684,111932600
2021-03-18,117.75293731689452,120.34188170191756,117.54777669894918,120.048790845647,121229700
2021-03-19,117.22535705566406,118.63218098565967,116.92250202491564,117.1374342868437,185549500
2021-03-22,120.54703521728516,121.01597906896608,117.4891545867303,117.55754145534942,111912300
2021-03-23,119.71661376953124,121.37744187905922,119.32582849269843,120.48841264153351,95467100
2021-03-24,117.32305908203124,120.06832025902024,117.30352317223472,119.99016171261567,88530500
